data_extra;idacidente;longitude;latitude;log1;log2;predial1;tipo_acid;queda_arr;data;dia_sem;hora;feridos;feridos_gr;mortes;morte_post;fatais;auto;taxi;lotacao;onibus_urb;onibus_met;onibus_int;caminhao;moto;carroca;bicicleta;outro;noite_dia;regiao;cont_vit;ups;consorcio;ano;mes
01/08/2020;653804;-51.21757400000;-30.08863800000;;;0;COLIS├âO;0;07/06/2018;QUINTA-FEIRA;11:35;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;6
01/08/2020;653812;-51.15404600000;-30.04215500000;R DR MURTINHO;R SAO FELIPE;0;ATROPELAMENTO;0;30/05/2018;QUARTA-FEIRA;06:10:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;1;5;;2018;5
01/08/2020;653816;-51.11818200000;-30.00926900000;;;981;COLIS├âO;0;07/06/2018;QUINTA-FEIRA;07:35;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;6
01/08/2020;653822;-51.15328700000;-30.03723600000;R SOUZA LOBO;AV SATURNINO DE BRITO;0;ABALROAMENTO;0;02/06/2018;S├üBADO;14:35:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;NORTE;1;5;;2018;6
01/08/2020;653826;-51.15071100000;-30.02745300000;AV SATURNINO DE BRITO;;1627;ABALROAMENTO;0;10/06/2018;DOMINGO;14:20:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;LESTE;1;5;;2018;6
01/08/2020;653834;-51.21891500000;-30.02661600000;;;51;ABALROAMENTO;0;06/06/2018;QUARTA-FEIRA;07:43;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;6
01/08/2020;653852;-51.12652700000;-29.99378800000;;;251;ABALROAMENTO;0;08/06/2018;SEXTA-FEIRA;15:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;6
01/08/2020;653856;-51.19458800000;-30.11078600000;AV BELEM VELHO;;3666;QUEDA;0;16/05/2018;QUARTA-FEIRA;12:00:00;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;DIA;SUL;1;5;;2018;5
01/08/2020;653868;-51.19896000000;-30.00429700000;AV PERNAMBUCO;;1300;ABALROAMENTO;0;12/06/2018;TER├çA-FEIRA;14:00:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;NORTE;1;5;;2018;6
01/08/2020;653886;-51.22296100000;-30.05810000000;;;1511;CHOQUE;0;02/06/2018;S├üBADO;00:15;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NOITE;SUL;0;1;;2018;6
01/08/2020;653890;-51.20493000000;-30.03746800000;;;0;COLIS├âO;0;04/06/2018;SEGUNDA-FEIRA;20:35;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;0;1;;2018;6
01/08/2020;653898;-51.17604100000;-30.04396700000;AV SENADOR TARSO DUTRA;;665;ATROPELAMENTO;0;11/06/2018;SEGUNDA-FEIRA;15:46:00;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;1;13;;2018;6
01/08/2020;653916;-51.15459500000;-30.03134400000;;;0;ABALROAMENTO;0;08/06/2018;SEXTA-FEIRA;08:40;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;DIA;LESTE;0;1;MOB (LOTE 2);2018;6
01/08/2020;653942;-51.22971800000;-30.10538400000;;;3325;COLIS├âO;0;10/06/2018;DOMINGO;14:45;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;6
01/08/2020;653954;-51.16719700000;-30.05695000000;;;0;ABALROAMENTO;0;11/06/2018;SEGUNDA-FEIRA;12:20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;653958;-51.20397800000;-30.04309700000;;;0;ABALROAMENTO;0;11/06/2018;SEGUNDA-FEIRA;00:25;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;0;1;;2018;6
01/08/2020;653988;-51.19682400000;-30.01627700000;AV BENJAMIN CONSTANT;;1739;ATROPELAMENTO;0;14/06/2018;QUINTA-FEIRA;16:46:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;1;5;;2018;6
01/08/2020;654002;-51.20517000000;-30.01837700000;;;1571;CHOQUE;0;12/06/2018;TER├çA-FEIRA;07:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;6
01/08/2020;654006;-51.22831900000;-30.09926800000;;;0;COLIS├âO;0;12/06/2018;TER├çA-FEIRA;07:20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;6
01/08/2020;653829;-51.21684400000;-30.02419000000;R VOLUNTARIOS DA PATRIA;R SANTO ANTONIO;0;ABALROAMENTO;0;11/06/2018;SEGUNDA-FEIRA;08:30:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;CENTRO;1;5;;2018;6
01/08/2020;653833;-51.21207600000;-30.04673900000;;;0;COLIS├âO;0;04/06/2018;SEGUNDA-FEIRA;12:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;653841;-51.21240900000;-30.12171000000;;;681;CHOQUE;0;07/06/2018;QUINTA-FEIRA;15:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;6
01/08/2020;653859;-51.23895500000;-30.09272500000;R DR CAMPOS VELHO;;714;QUEDA;0;02/05/2018;QUARTA-FEIRA;07:30:00;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;DIA;SUL;1;5;;2018;5
01/08/2020;653863;-51.24312100000;-30.12601900000;AV CEL MARCOS;;1402;ATROPELAMENTO;0;12/06/2018;TER├çA-FEIRA;07:45:00;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;DIA;SUL;1;5;;2018;6
01/08/2020;653867;-51.11116400000;-30.03895200000;AV PROTASIO ALVES;;10130;COLIS├âO;0;12/06/2018;TER├çA-FEIRA;14:00:00;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;1;5;;2018;6
01/08/2020;653877;-51.22129600000;-30.03474800000;;;0;COLIS├âO;0;25/05/2018;SEXTA-FEIRA;20:25;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;CENTRO;0;1;;2018;5
01/08/2020;653883;-51.18643700000;-30.04094900000;;;0;COLIS├âO;0;30/05/2018;QUARTA-FEIRA;18:57;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;0;1;;2018;5
01/08/2020;653889;-51.20669800000;-30.01633900000;;;560;CHOQUE;0;04/06/2018;SEGUNDA-FEIRA;22:40;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;NOITE;NORTE;0;1;;2018;6
01/08/2020;653893;-51.20120200000;-30.05563700000;R LUIZ DE CAMOES;;255;CHOQUE;0;21/05/2018;SEGUNDA-FEIRA;17:00:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;SUL;1;5;;2018;5
01/08/2020;653905;-51.23014500000;-30.09041000000;R XAVIER DA CUNHA;;360;ATROPELAMENTO;0;13/06/2018;QUARTA-FEIRA;13:50:00;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;DIA;SUL;1;5;;2018;6
01/08/2020;653923;-51.16753100000;-30.04070000000;;;0;COLIS├âO;0;08/06/2018;SEXTA-FEIRA;14:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;653931;-51.17161700000;-30.03978700000;;;3997;ABALROAMENTO;0;09/06/2018;S├üBADO;23:15;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;0;1;;2018;6
01/08/2020;653941;-51.15090500000;-30.01045900000;;;3622;COLIS├âO;0;10/06/2018;DOMINGO;16:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;6
01/08/2020;653945;-51.22091900000;-30.04392600000;;;0;COLIS├âO;0;10/06/2018;DOMINGO;11:42;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;6
01/08/2020;653953;-51.18885600000;-30.05626100000;;;980;COLIS├âO;0;11/06/2018;SEGUNDA-FEIRA;08:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;653969;-51.16021100000;-30.01071500000;;;2728;COLIS├âO;0;11/06/2018;SEGUNDA-FEIRA;09:50;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;6
01/08/2020;653971;-51.10827300000;-29.98908300000;;;377;CHOQUE;0;11/06/2018;SEGUNDA-FEIRA;16:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;6
01/08/2020;653975;-51.20743100000;-30.00326200000;;;0;COLIS├âO;0;12/06/2018;TER├çA-FEIRA;08:45;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;6
01/08/2020;653995;-51.20323200000;-30.03817000000;;;470;COLIS├âO;0;12/06/2018;TER├çA-FEIRA;10:45;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;654005;-51.16179200000;-30.00849900000;;;0;ABALROAMENTO;0;12/06/2018;TER├çA-FEIRA;06:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;6
01/08/2020;654013;-51.23326400000;-30.10566800000;;;1950;ABALROAMENTO;0;13/06/2018;QUARTA-FEIRA;17:43;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;6
01/08/2020;654050;-51.12784700000;-30.00706900000;AV SERTORIO;;9800;ABALROAMENTO;0;17/06/2018;DOMINGO;07:00:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;1;5;;2018;6
01/08/2020;654054;-51.21252900000;-30.08072600000;R PROF CLEMENTE PINTO;;1600;ABALROAMENTO;0;17/06/2018;DOMINGO;13:33:00;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;DIA;SUL;1;5;VIVA SUL (LOTE 4);2018;6
01/08/2020;654066;-51.21964600000;-30.02659800000;R VOLUNTARIOS DA PATRIA;AV FARRAPOS;0;ABALROAMENTO;0;15/06/2018;SEXTA-FEIRA;01:25:00;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;NOITE;CENTRO;1;5;;2018;6
01/08/2020;654070;-51.17287800000;-29.98788200000;AV SEVERO DULLIUS;;1961;ABALROAMENTO;0;18/06/2018;SEGUNDA-FEIRA;08:10:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;DIA;NORTE;0;1;;2018;6
01/08/2020;654074;-51.22479500000;-30.10070600000;AV VICENTE MONTEGGIA;;740;ABALROAMENTO;0;18/06/2018;SEGUNDA-FEIRA;12:50:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;SUL;1;5;;2018;6
01/08/2020;654080;-51.19689600000;-30.05699100000;;;1731;COLIS├âO;0;12/06/2018;TER├çA-FEIRA;15:20;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;654084;-51.18729400000;-30.05127800000;;;0;ABALROAMENTO;0;13/06/2018;QUARTA-FEIRA;13:05;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;654092;-51.18017800000;-30.03124300000;;;1111;CHOQUE;0;14/06/2018;QUINTA-FEIRA;08:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;654110;-51.19419100000;-29.97113500000;;;3430;COLIS├âO;0;14/06/2018;QUINTA-FEIRA;15:00;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;DIA;NORTE;0;1;;2018;6
01/08/2020;653830;-51.17605800000;-30.09774200000;AV PROF OSCAR PEREIRA;;6672;ABALROAMENTO;0;11/06/2018;SEGUNDA-FEIRA;11:15:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;SUL;1;5;;2018;6
01/08/2020;653836;-51.21393500000;-30.02390800000;AV FARRAPOS;R COMENDADOR CORUJA;0;ABALROAMENTO;0;07/06/2018;QUINTA-FEIRA;09:10:00;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;6
01/08/2020;653840;-51.23601800000;-30.03120600000;;;0;ABALROAMENTO;0;07/06/2018;QUINTA-FEIRA;15:55;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;6
01/08/2020;653858;-51.21732400000;-30.08841700000;AV NONOAI;;482;QUEDA;0;18/05/2018;SEXTA-FEIRA;18:55:00;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NOITE;SUL;1;5;;2018;5
01/08/2020;653870;-51.21400000000;-30.04610100000;AV DA AZENHA;;255;ATROPELAMENTO;0;12/06/2018;TER├çA-FEIRA;17:50:00;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;DIA;CENTRO;1;13;VIVA SUL (LOTE 4);2018;6
01/08/2020;653878;-51.16053300000;-30.01078100000;;;0;COLIS├âO;0;25/05/2018;SEXTA-FEIRA;22:45;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;NOITE;NORTE;0;1;;2018;5
01/08/2020;653884;-51.13093300000;-30.04096400000;;;8046;ABALROAMENTO;0;31/05/2018;QUINTA-FEIRA;18:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;0;1;;2018;5
01/08/2020;653888;-51.17662900000;-30.03575600000;;;0;ABALROAMENTO;0;03/06/2018;DOMINGO;20:35;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;0;1;;2018;6
01/08/2020;653900;-51.18901600000;-29.97807000000;AV PALMIRA GOBBI;R BONIFACIO NUNEZ (GITA);0;ABALROAMENTO;0;12/06/2018;TER├çA-FEIRA;13:15:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;NORTE;1;5;;2018;6
01/08/2020;653922;-51.17180600000;-30.05120100000;;;1341;COLIS├âO;0;08/06/2018;SEXTA-FEIRA;13:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;653948;-51.20196600000;-30.00543200000;AV PRESIDENTE FRANKLIN ROOSEVELT;;638;ATROPELAMENTO;0;27/04/2018;SEXTA-FEIRA;18:30:00;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NOITE;NORTE;1;5;;2018;4
01/08/2020;653952;-51.24810900000;-30.08804100000;;;760;COLIS├âO;0;11/06/2018;SEGUNDA-FEIRA;08:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;6
01/08/2020;653956;-51.17255800000;-30.03690300000;;;0;ABALROAMENTO;0;11/06/2018;SEGUNDA-FEIRA;16:20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;653960;-51.24138100000;-30.03766600000;;;211;COLIS├âO;0;11/06/2018;SEGUNDA-FEIRA;13:55;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;6
01/08/2020;653986;-51.17195700000;-30.20135100000;ESTR FRANCISCA DE OLIVEIRA VIEIRA;;1540;ABALROAMENTO;0;14/06/2018;QUINTA-FEIRA;14:50:00;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;SUL;1;5;;2018;6
01/08/2020;654012;-51.22751900000;-30.05502900000;;;0;COLIS├âO;0;13/06/2018;QUARTA-FEIRA;13:35;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;6
01/08/2020;654020;-51.12719700000;-30.01303900000;AV GOMES DE CARVALHO;R SERAFIM FRANCA;0;ABALROAMENTO;0;11/06/2018;SEGUNDA-FEIRA;21:30:00;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NOITE;NORTE;1;5;;2018;6
01/08/2020;654024;-51.11516800000;-29.96848000000;AV ASSIS BRASIL;;11200;ABALROAMENTO;0;15/06/2018;SEXTA-FEIRA;07:40:00;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;NORTE;1;5;;2018;6
01/08/2020;654030;-51.20348300000;-30.07452100000;AV CEL APARICIO BORGES;;463;ATROPELAMENTO;0;15/06/2018;SEXTA-FEIRA;15:23:00;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;DIA;SUL;1;5;;2018;6
01/08/2020;654034;-51.12088700000;-30.03024200000;AV MANOEL ELIAS;;2001;ABALROAMENTO;0;15/06/2018;SEXTA-FEIRA;19:30:00;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;NOITE;NORTE;1;5;;2018;6
01/08/2020;654037;-51.20750300000;-30.12258700000;R BRIGADEIRO LEONARDO TEIXEIRA COLLARES;;205;ATROPELAMENTO;0;15/06/2018;SEXTA-FEIRA;19:00:00;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NOITE;SUL;1;5;;2018;6
01/08/2020;654067;-51.16968100000;-30.07826600000;R CHACARA DOS BOMBEIROS;;87;ATROPELAMENTO;0;15/06/2018;SEXTA-FEIRA;16:00:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;DIA;SUL;1;5;;2018;6
01/08/2020;654075;-51.21001100000;-30.04938500000;;;0;ABALROAMENTO;0;18/06/2018;SEGUNDA-FEIRA;13:47;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;DIA;CENTRO;0;1;VIVA SUL (LOTE 4);2018;6
01/08/2020;654085;-51.16503700000;-30.04024300000;;;4668;COLIS├âO;0;13/06/2018;QUARTA-FEIRA;13:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;654095;-51.15193000000;-30.03394900000;AV IPE;;401;COLIS├âO;0;14/06/2018;QUINTA-FEIRA;10:00:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;654097;-51.17896300000;-30.05857000000;;;6400;COLIS├âO;0;14/06/2018;QUINTA-FEIRA;15:00;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;DIA;LESTE;0;1;MAIS (LOTE 6);2018;6
01/08/2020;654101;-51.18915400000;-30.07030100000;;;1946;ABALROAMENTO;0;14/06/2018;QUINTA-FEIRA;11:45;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;6
01/08/2020;654139;-51.10582100000;-29.99149200000;;;271;COLIS├âO;0;05/06/2018;TER├çA-FEIRA;22:50;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NOITE;NORTE;0;1;;2018;6
01/08/2020;654145;-51.21386400000;-30.08357700000;;;3563;CHOQUE;0;12/06/2018;TER├çA-FEIRA;02:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NOITE;SUL;0;1;;2018;6
01/08/2020;654149;-51.17399400000;-30.00323000000;;;3113;COLIS├âO;0;15/06/2018;SEXTA-FEIRA;14:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;6
01/08/2020;654161;-51.22601300000;-30.03722900000;;;0;CHOQUE;0;15/06/2018;SEXTA-FEIRA;07:35;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;6
01/08/2020;654183;-51.15503200000;-30.05722800000;AV IPIRANGA;;8200;QUEDA;0;20/06/2018;QUARTA-FEIRA;07:00:00;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;DIA;LESTE;1;5;MAIS (LOTE 6);2018;6
01/08/2020;653558;-51.20572200000;-30.02875500000;R MOSTARDEIRO;;174;ABALROAMENTO;0;03/06/2018;DOMINGO;11:40:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;NORTE;1;5;;2018;6
01/08/2020;653560;-51.18099300000;-30.02075800000;AV PLINIO BRASIL MILANO;;1023;ABALROAMENTO;0;03/06/2018;DOMINGO;21:00:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NOITE;NORTE;1;5;;2018;6
01/08/2020;653562;-51.16440000000;-30.01722900000;;;605;COLIS├âO;0;19/05/2018;S├üBADO;11:10;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;NORTE;0;1;;2018;5
01/08/2020;653564;-51.18353700000;-30.05703100000;;;691;ABALROAMENTO;0;25/05/2018;SEXTA-FEIRA;07:10;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;LESTE;0;1;;2018;5
01/08/2020;653566;-51.18650200000;-30.02192700000;;;476;EVENTUAL;0;28/05/2018;SEGUNDA-FEIRA;15:30;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;5
01/08/2020;653568;-51.18163800000;-30.01820700000;;;0;COLIS├âO;0;29/05/2018;TER├çA-FEIRA;11:00;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;NORTE;0;1;;2018;5
01/08/2020;653570;-51.22778200000;-30.04313200000;;;0;COLIS├âO;0;29/05/2018;TER├çA-FEIRA;09:10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;5
01/08/2020;653572;-51.16743500000;-30.06175500000;;;4820;ABALROAMENTO;0;29/05/2018;TER├çA-FEIRA;16:10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;5
01/08/2020;653586;-51.21669700000;-30.04082700000;;;1065;ABALROAMENTO;0;30/05/2018;QUARTA-FEIRA;09:36;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;CENTRO;0;1;;2018;5
01/08/2020;653622;-51.19138900000;-29.98015700000;AV ENG FELICIO LEMIESZEK;;251;CHOQUE;0;05/06/2018;TER├çA-FEIRA;21:46:00;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;NOITE;NORTE;1;5;;2018;6
01/08/2020;653624;-51.21294300000;-30.02285500000;AV FARRAPOS;;820;ABALROAMENTO;0;27/05/2018;DOMINGO;16:15:00;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;CENTRO;0;1;;2018;5
01/08/2020;653630;-51.17556700000;-30.02794300000;;;1600;COLIS├âO;0;01/06/2018;SEXTA-FEIRA;16:20;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;653632;-51.20398300000;-30.04352900000;;;0;ABALROAMENTO;0;01/06/2018;SEXTA-FEIRA;12:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;653634;-51.18283800000;-30.02542900000;;;403;COLIS├âO;0;02/06/2018;S├üBADO;13:50;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;653636;-51.12653400000;-30.03991200000;;;0;ABALROAMENTO;0;02/06/2018;S├üBADO;14:28;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;DIA;LESTE;0;1;VIA LESTE (LOTE 5);2018;6
01/08/2020;653672;-51.18324300000;-30.01466600000;;;0;ABALROAMENTO;0;01/06/2018;SEXTA-FEIRA;18:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;NORTE;0;1;;2018;6
01/08/2020;653676;-51.17772700000;-29.97216800000;;;2465;EVENTUAL;0;03/06/2018;DOMINGO;08:50;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;DIA;NORTE;0;1;;2018;6
01/08/2020;653678;-51.20756200000;-30.02005700000;;;423;COLIS├âO;0;04/06/2018;SEGUNDA-FEIRA;13:40;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;NORTE;0;1;;2018;6
01/08/2020;653696;-51.15014500000;-30.01350700000;R ALBERTO SILVA;;312;COLIS├âO;0;07/06/2018;QUINTA-FEIRA;14:58:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;NORTE;1;5;;2018;6
01/08/2020;653698;-51.17163700000;-30.07055100000;R CONDOR;;365;ABALROAMENTO;0;07/06/2018;QUINTA-FEIRA;15:37:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;NORTE;1;5;;2018;6
01/08/2020;653724;-51.23068900000;-30.02727200000;;;1155;COLIS├âO;0;05/06/2018;TER├çA-FEIRA;09:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;6
01/08/2020;653734;-51.21955000000;-30.12759100000;AV EDUARDO PRADO;;980;ABALROAMENTO;0;07/06/2018;QUINTA-FEIRA;22:20:00;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NOITE;SUL;1;5;;2018;6
01/08/2020;653740;-51.15607600000;-30.01200900000;R ADAO BAINO;;165;ATROPELAMENTO;0;08/06/2018;SEXTA-FEIRA;12:20:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;1;5;;2018;6
01/08/2020;653742;-51.20394500000;-29.99138000000;R VOLUNTARIOS DA PATRIA;;4873;COLIS├âO;0;08/06/2018;SEXTA-FEIRA;16:30:00;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;DIA;CENTRO;1;5;;2018;6
01/08/2020;653744;-51.12050100000;-30.10327600000;ESTR JOAO DE OLIVEIRA REMIAO;;3413;QUEDA;0;08/06/2018;SEXTA-FEIRA;19:30:00;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NOITE;LESTE;1;5;;2018;6
01/08/2020;653783;-51.16942300000;-30.06381400000;;;0;COLIS├âO;0;06/06/2018;QUARTA-FEIRA;08:50;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;653791;-51.14365000000;-30.03073500000;;;0;ABALROAMENTO;0;06/06/2018;QUARTA-FEIRA;16:50;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;DIA;LESTE;0;1;;2018;6
01/08/2020;653803;-51.21726100000;-30.08667900000;;;0;COLIS├âO;0;07/06/2018;QUINTA-FEIRA;08:55;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;6
01/08/2020;653813;-51.19046600000;-30.00314100000;;;444;ABALROAMENTO;0;07/06/2018;QUINTA-FEIRA;15:15;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;DIA;NORTE;0;1;CARRIS;2018;6
01/08/2020;653821;-51.18478200000;-30.03770000000;AV LAVRAS;R CARAZINHO;0;ABALROAMENTO;0;24/05/2018;QUINTA-FEIRA;14:00:00;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;DIA;LESTE;1;5;;2018;5
